data_coleta,titulo,resumo,instituicao,nivel,area,vagas,inscricoes_inicio,inscricoes_fim,url,status,data_publicacao,fonte
2026-08-10T04:21:59.882180Z,EDITAL 03/2026 - DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA - DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA. Vagas ofertadas: 10. Período de inscrições de 30/06/2026 a 20/07/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Profissional,Saúde e Biológicas,10,2026-06-30T12:00:00Z,2026-07-20T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-30T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,PROCESSO SELETIVO DO DOUTORADO ACADÊMICO TURMA 2027-1 - DOUTORADO EM ARQUITETURA E URBANISMO,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ARQUITETURA E URBANISMO. Vagas ofertadas: 25. Período de inscrições de 15/06/2026 a 31/07/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,25,2026-06-15T12:00:00Z,2026-07-31T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-15T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,PPGEEC - Edital de Seleção para Alunos Especiais de Doutorado 2026.2 - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 40. Período de inscrições de 15/06/2026 a 26/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,40,2026-06-15T12:00:00Z,2026-06-26T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-15T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,Processo Seletivo em Ciência de Alimentos (2026.2) - NÍVEL DOUTORADO - DOUTORADO EM CIÊNCIA DE ALIMENTOS,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM CIÊNCIA DE ALIMENTOS. Vagas ofertadas: 22. Período de inscrições de 10/06/2026 a 28/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,22,2026-06-10T12:00:00Z,2026-06-28T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-10T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,EDITAL N.º003/2026 DOUTORADO - DOUTORADO EM FARMÁCIA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM FARMÁCIA. Vagas ofertadas: 12. Período de inscrições de 04/06/2026 a 30/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,12,2026-06-04T12:00:00Z,2026-06-30T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-04T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,PPGEEC / UNIVASF - Seleção para Alunos de Mestrado 2026.2 (Turma MINTER) - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 20. Período de inscrições de 03/06/2026 a 29/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,20,2026-06-03T12:00:00Z,2026-06-29T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-03T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,Edital 2026.2 de Seleção para Doutorado do PPGMCF - DOUTORADO EM MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS. Vagas ofertadas: 1. Período de inscrições de 21/05/2026 a 08/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,1,2026-05-21T12:00:00Z,2026-06-08T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-21T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,PPGEEC - Edital de Seleção para Alunos Regulares de Doutorado 2026.2 - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 23. Período de inscrições de 19/05/2026 a 15/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,23,2026-05-19T12:00:00Z,2026-06-15T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-19T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,SELEÇÃO PARA INGRESSO NO DOUTORADO EM QUÍMICA 2026.2 - DOUTORADO EM QUÍMICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM QUÍMICA. Vagas ofertadas: 20. Período de inscrições de 18/05/2026 a 21/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,20,2026-05-18T12:00:00Z,2026-06-21T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-18T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,EDITAL PEI/UFBA 04-2026 - SELEÇÃO PARA O DOUTORADO 2026.2 - DOUTORADO EM ENGENHARIA INDUSTRIAL,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA INDUSTRIAL. Vagas ofertadas: 15. Período de inscrições de 15/05/2026 a 10/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,15,2026-05-15T12:00:00Z,2026-06-10T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-15T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,"Seleção para o Doutorado em Matemática, ingresso em 2026.2 - DOUTORADO EM MATEMÁTICA",Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MATEMÁTICA. Vagas ofertadas: 10. Período de inscrições de 11/05/2026 a 07/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,10,2026-05-11T12:00:00Z,2026-06-07T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-11T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,DOUTORADO PROFISSIONAL EM MÚSICA. SELEÇÃO ALUNOS REGULARES 2026.2 - DOUTORADO PROFISSIONAL EM MÚSICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO PROFISSIONAL EM MÚSICA. Vagas ofertadas: 5. Período de inscrições de 04/05/2026 a 14/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Profissional,Comunicação e Artes,5,2026-05-04T12:00:00Z,2026-06-14T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-04T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,EDITAL 05/2026 - POSPETRO PROCESSO SELETIVO PARA DOUTORADO EM GEOQUÍMICA: PETRÓL - DOUTORADO EM GEOQUÍMICA: PETRÓLEO E MEIO AMBIENTE,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM GEOQUÍMICA: PETRÓLEO E MEIO AMBIENTE. Vagas ofertadas: 3. Período de inscrições de 27/04/2026 a 16/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Agrárias e Ambientais,3,2026-04-27T12:00:00Z,2026-06-16T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-04-27T12:00:00Z,UFBA SIGAA
2026-08-10T04:21:59.882180Z,Processo Seletivo 2026.2 Doutorado - Aluno Regular - DOUTORADO EM MECATRÔNICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MECATRÔNICA. Vagas ofertadas: 16. Período de inscrições de 16/04/2026 a 14/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,16,2026-04-16T12:00:00Z,2026-06-14T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-04-16T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,EDITAL 03/2026 - DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA - DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA. Vagas ofertadas: 10. Período de inscrições de 30/06/2026 a 20/07/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Profissional,Saúde e Biológicas,10,2026-06-30T12:00:00Z,2026-07-20T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-30T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,PROCESSO SELETIVO DO DOUTORADO ACADÊMICO TURMA 2027-1 - DOUTORADO EM ARQUITETURA E URBANISMO,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ARQUITETURA E URBANISMO. Vagas ofertadas: 25. Período de inscrições de 15/06/2026 a 31/07/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,25,2026-06-15T12:00:00Z,2026-07-31T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-15T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,PPGEEC - Edital de Seleção para Alunos Especiais de Doutorado 2026.2 - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 40. Período de inscrições de 15/06/2026 a 26/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,40,2026-06-15T12:00:00Z,2026-06-26T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-15T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,Processo Seletivo em Ciência de Alimentos (2026.2) - NÍVEL DOUTORADO - DOUTORADO EM CIÊNCIA DE ALIMENTOS,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM CIÊNCIA DE ALIMENTOS. Vagas ofertadas: 22. Período de inscrições de 10/06/2026 a 28/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,22,2026-06-10T12:00:00Z,2026-06-28T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-10T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,EDITAL N.º003/2026 DOUTORADO - DOUTORADO EM FARMÁCIA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM FARMÁCIA. Vagas ofertadas: 12. Período de inscrições de 04/06/2026 a 30/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,12,2026-06-04T12:00:00Z,2026-06-30T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-04T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,PPGEEC / UNIVASF - Seleção para Alunos de Mestrado 2026.2 (Turma MINTER) - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 20. Período de inscrições de 03/06/2026 a 29/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,20,2026-06-03T12:00:00Z,2026-06-29T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-03T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,Edital 2026.2 de Seleção para Doutorado do PPGMCF - DOUTORADO EM MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS. Vagas ofertadas: 1. Período de inscrições de 21/05/2026 a 08/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,1,2026-05-21T12:00:00Z,2026-06-08T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-21T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,PPGEEC - Edital de Seleção para Alunos Regulares de Doutorado 2026.2 - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 23. Período de inscrições de 19/05/2026 a 15/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,23,2026-05-19T12:00:00Z,2026-06-15T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-19T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,SELEÇÃO PARA INGRESSO NO DOUTORADO EM QUÍMICA 2026.2 - DOUTORADO EM QUÍMICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM QUÍMICA. Vagas ofertadas: 20. Período de inscrições de 18/05/2026 a 21/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,20,2026-05-18T12:00:00Z,2026-06-21T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-18T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,EDITAL PEI/UFBA 04-2026 - SELEÇÃO PARA O DOUTORADO 2026.2 - DOUTORADO EM ENGENHARIA INDUSTRIAL,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA INDUSTRIAL. Vagas ofertadas: 15. Período de inscrições de 15/05/2026 a 10/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,15,2026-05-15T12:00:00Z,2026-06-10T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-15T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,"Seleção para o Doutorado em Matemática, ingresso em 2026.2 - DOUTORADO EM MATEMÁTICA",Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MATEMÁTICA. Vagas ofertadas: 10. Período de inscrições de 11/05/2026 a 07/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,10,2026-05-11T12:00:00Z,2026-06-07T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-11T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,DOUTORADO PROFISSIONAL EM MÚSICA. SELEÇÃO ALUNOS REGULARES 2026.2 - DOUTORADO PROFISSIONAL EM MÚSICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO PROFISSIONAL EM MÚSICA. Vagas ofertadas: 5. Período de inscrições de 04/05/2026 a 14/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Profissional,Comunicação e Artes,5,2026-05-04T12:00:00Z,2026-06-14T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-04T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,EDITAL 05/2026 - POSPETRO PROCESSO SELETIVO PARA DOUTORADO EM GEOQUÍMICA: PETRÓL - DOUTORADO EM GEOQUÍMICA: PETRÓLEO E MEIO AMBIENTE,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM GEOQUÍMICA: PETRÓLEO E MEIO AMBIENTE. Vagas ofertadas: 3. Período de inscrições de 27/04/2026 a 16/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Agrárias e Ambientais,3,2026-04-27T12:00:00Z,2026-06-16T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-04-27T12:00:00Z,UFBA SIGAA
2026-08-11T04:11:02.101150Z,Processo Seletivo 2026.2 Doutorado - Aluno Regular - DOUTORADO EM MECATRÔNICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MECATRÔNICA. Vagas ofertadas: 16. Período de inscrições de 16/04/2026 a 14/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,16,2026-04-16T12:00:00Z,2026-06-14T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-04-16T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,EDITAL 03/2026 - DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA - DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO PROFISSIONAL EM SAÚDE COLETIVA. Vagas ofertadas: 10. Período de inscrições de 30/06/2026 a 20/07/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Profissional,Saúde e Biológicas,10,2026-06-30T12:00:00Z,2026-07-20T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-30T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,PROCESSO SELETIVO DO DOUTORADO ACADÊMICO TURMA 2027-1 - DOUTORADO EM ARQUITETURA E URBANISMO,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ARQUITETURA E URBANISMO. Vagas ofertadas: 25. Período de inscrições de 15/06/2026 a 31/07/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,25,2026-06-15T12:00:00Z,2026-07-31T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-15T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,PPGEEC - Edital de Seleção para Alunos Especiais de Doutorado 2026.2 - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 40. Período de inscrições de 15/06/2026 a 26/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,40,2026-06-15T12:00:00Z,2026-06-26T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-15T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,Processo Seletivo em Ciência de Alimentos (2026.2) - NÍVEL DOUTORADO - DOUTORADO EM CIÊNCIA DE ALIMENTOS,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM CIÊNCIA DE ALIMENTOS. Vagas ofertadas: 22. Período de inscrições de 10/06/2026 a 28/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,22,2026-06-10T12:00:00Z,2026-06-28T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-10T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,EDITAL N.º003/2026 DOUTORADO - DOUTORADO EM FARMÁCIA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM FARMÁCIA. Vagas ofertadas: 12. Período de inscrições de 04/06/2026 a 30/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,12,2026-06-04T12:00:00Z,2026-06-30T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-04T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,PPGEEC / UNIVASF - Seleção para Alunos de Mestrado 2026.2 (Turma MINTER) - DOUTORADO EM ENGENHARIA ELÉTRICA,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM ENGENHARIA ELÉTRICA. Vagas ofertadas: 20. Período de inscrições de 03/06/2026 a 29/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Engenharias e Exatas,20,2026-06-03T12:00:00Z,2026-06-29T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-06-03T12:00:00Z,UFBA SIGAA
2026-08-12T04:40:57.497927Z,Edital 2026.2 de Seleção para Doutorado do PPGMCF - DOUTORADO EM MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS,Inscrições abertas para o processo seletivo da UFBA de ingresso no curso: DOUTORADO EM MULTICÊNTRICO EM CIÊNCIAS FISIOLÓGICAS. Vagas ofertadas: 1. Período de inscrições de 21/05/2026 a 08/06/2026. Consulte o edital completo no portal oficial da instituição.,UFBA,Doutorado Acadêmico,Saúde e Biológicas,1,2026-05-21T12:00:00Z,2026-06-08T12:00:00Z,https://sigaa.ufba.br/sigaa/public/processo_seletivo/lista.jsf?aba=p-processo&nivel=S,Encerrado,2026-05-21T12:00:00Z,UFBA SIGAA
